Asset_ID,Category,Manufacturer,Model,Location,Status,Purchase_Date,Warranty_Expiry,Department,Owner_Name,Cost_INR
AST-10066,Storage Device,Dell,Storage Device-Model-129,Cloud,Under Maintenance,2025-02-16,2028-05-19,IT,Employee-2132,2544
AST-10067,Storage Device,EMC,Storage Device-Model-264,Data Center,Inactive,2022-03-12,2027-11-12,Marketing,Employee-754,1270
AST-10068,Storage Device,Dell,Storage Device-Model-603,Data Center,Decommissioned,2021-05-21,2028-11-25,Finance,Employee-4411,3744
AST-10069,Storage Device,EMC,Storage Device-Model-563,Data Center,Inactive,2023-12-09,2028-09-06,Support,Employee-3465,1601
AST-10070,Storage Device,HPE,Storage Device-Model-638,Branch Office 2,Decommissioned,2021-10-05,2030-03-04,HR,Employee-1216,2477
AST-10071,Storage Device,EMC,Storage Device-Model-172,Data Center,Active,2024-12-30,2030-06-28,HR,Employee-4231,4063
AST-10072,Storage Device,HPE,Storage Device-Model-731,Branch Office 2,Decommissioned,2023-04-30,2030-01-04,Support,Employee-4634,2132
AST-10073,Storage Device,EMC,Storage Device-Model-496,Data Center,Under Maintenance,2023-03-23,2028-04-06,IT,Employee-2647,2410
AST-10074,Storage Device,EMC,Storage Device-Model-386,Branch Office 1,Under Maintenance,2021-03-20,2030-02-04,Finance,Employee-2086,803
AST-10075,Storage Device,NetApp,Storage Device-Model-191,On-Prem,Decommissioned,2022-01-29,2028-03-12,Support,Employee-2995,3089
AST-10076,Storage Device,NetApp,Storage Device-Model-541,On-Prem,Active,2025-08-05,2029-11-15,IT,Employee-4404,3025
AST-10077,Storage Device,HPE,Storage Device-Model-307,Branch Office 2,Active,2021-12-09,2027-07-10,IT,Employee-1851,2762
AST-10078,Storage Device,Dell,Storage Device-Model-668,Cloud,Decommissioned,2022-05-10,2030-06-11,Operations,Employee-3548,3736
AST-10079,Storage Device,Dell,Storage Device-Model-458,Branch Office 1,Inactive,2022-05-20,2028-04-15,IT,Employee-852,4684
AST-10080,Storage Device,NetApp,Storage Device-Model-619,Cloud AWS,Active,2024-03-09,2030-08-01,Sales,Employee-1758,3024
AST-10081,Storage Device,HPE,Storage Device-Model-384,Cloud,Inactive,2023-01-24,2030-12-21,Marketing,Employee-1190,4889
AST-10082,Storage Device,NetApp,Storage Device-Model-679,Cloud AWS,Inactive,2024-11-02,2030-05-29,IT,Employee-1962,1683
AST-10083,Storage Device,HPE,Storage Device-Model-771,Cloud AWS,Under Maintenance,2023-08-24,2027-12-26,Operations,Employee-3670,1010
AST-10084,Storage Device,HPE,Storage Device-Model-949,On-Prem,Inactive,2024-02-25,2029-02-22,Operations,Employee-2230,596
AST-10085,Storage Device,NetApp,Storage Device-Model-553,Branch Office 1,Inactive,2026-02-06,2028-10-31,Sales,Employee-3219,1824
AST-10086,Storage Device,NetApp,Storage Device-Model-869,On-Prem,Under Maintenance,2022-07-14,2029-08-12,Support,Employee-1755,1200
AST-10087,Storage Device,NetApp,Storage Device-Model-664,Branch Office 2,Under Maintenance,2023-01-30,2028-05-19,Finance,Employee-529,4080
AST-10088,Storage Device,NetApp,Storage Device-Model-808,Branch Office 1,Decommissioned,2022-01-06,2030-03-24,Marketing,Employee-1014,3487
AST-10089,Storage Device,NetApp,Storage Device-Model-853,Cloud AWS,Active,2025-11-19,2030-04-28,HR,Employee-3818,3401
AST-10090,Storage Device,EMC,Storage Device-Model-812,Branch Office 1,Decommissioned,2021-08-23,2027-07-22,Support,Employee-3265,2012
AST-10091,Storage Device,NetApp,Storage Device-Model-997,Data Center,Decommissioned,2021-03-28,2029-03-21,Finance,Employee-1183,4632
AST-10092,Storage Device,EMC,Storage Device-Model-754,Cloud AWS,Active,2024-04-26,2030-01-24,Support,Employee-670,2121
AST-10093,Storage Device,Dell,Storage Device-Model-628,Branch Office 1,Inactive,2022-07-22,2028-09-26,HR,Employee-3605,447
AST-10094,Storage Device,Dell,Storage Device-Model-669,Branch Office 1,Under Maintenance,2022-03-14,2029-05-15,Sales,Employee-1737,4155
AST-10095,Storage Device,NetApp,Storage Device-Model-445,Branch Office 1,Under Maintenance,2021-12-09,2030-07-24,IT,Employee-2740,4653
AST-10096,Storage Device,NetApp,Storage Device-Model-284,Data Center,Under Maintenance,2021-04-20,2029-07-19,Support,Employee-4787,1185
AST-10097,Storage Device,HPE,Storage Device-Model-596,Branch Office 2,Under Maintenance,2024-05-03,2029-11-19,IT,Employee-2874,3628
AST-10098,Storage Device,Dell,Storage Device-Model-410,Cloud AWS,Under Maintenance,2022-11-09,2027-05-25,Finance,Employee-112,3545
AST-10099,Storage Device,Dell,Storage Device-Model-771,Data Center,Decommissioned,2023-07-31,2029-11-04,HR,Employee-4187,350
AST-10100,Storage Device,NetApp,Storage Device-Model-572,Branch Office 2,Active,2024-04-14,2030-11-13,Marketing,Employee-843,259
AST-10101,Storage Device,NetApp,Storage Device-Model-333,Cloud AWS,Under Maintenance,2024-11-15,2030-06-08,Marketing,Employee-3532,347
AST-10102,Storage Device,NetApp,Storage Device-Model-457,Cloud AWS,Under Maintenance,2024-02-11,2030-04-14,Finance,Employee-4647,2343
AST-10103,Storage Device,NetApp,Storage Device-Model-940,Branch Office 2,Inactive,2025-01-22,2030-08-16,Support,Employee-4123,1294
AST-10104,Storage Device,NetApp,Storage Device-Model-524,Data Center,Inactive,2022-03-04,2028-05-15,HR,Employee-1024,2801
AST-10105,Storage Device,HPE,Storage Device-Model-835,Branch Office 1,Active,2021-08-29,2029-06-02,IT,Employee-890,4125
AST-10106,Storage Device,EMC,Storage Device-Model-999,Cloud AWS,Decommissioned,2024-12-29,2027-10-13,Sales,Employee-2024,2405
AST-10107,Storage Device,NetApp,Storage Device-Model-636,Data Center,Active,2024-09-14,2029-02-15,Marketing,Employee-1202,4295
AST-10108,Storage Device,EMC,Storage Device-Model-198,Cloud,Under Maintenance,2023-07-22,2029-01-20,Operations,Employee-3284,4427
AST-10109,Storage Device,HPE,Storage Device-Model-765,Data Center,Active,2025-09-15,2031-01-03,Marketing,Employee-382,3694
AST-10110,Storage Device,HPE,Storage Device-Model-583,Cloud,Decommissioned,2021-06-07,2027-12-25,Support,Employee-1486,3800
AST-10111,Storage Device,EMC,Storage Device-Model-559,Data Center,Active,2021-11-10,2029-12-22,IT,Employee-2032,1494
AST-10112,Storage Device,NetApp,Storage Device-Model-479,On-Prem,Decommissioned,2021-09-16,2030-10-29,IT,Employee-3317,4684
AST-10113,Storage Device,EMC,Storage Device-Model-109,Branch Office 1,Decommissioned,2024-02-27,2030-10-02,IT,Employee-1164,222
AST-10114,Storage Device,EMC,Storage Device-Model-915,Branch Office 2,Decommissioned,2024-02-11,2030-04-29,Marketing,Employee-2860,1835
AST-10115,Storage Device,NetApp,Storage Device-Model-229,Branch Office 2,Inactive,2023-03-22,2029-06-29,Marketing,Employee-3504,522
AST-10116,Storage Device,Dell,Storage Device-Model-532,Cloud,Active,2023-11-09,2029-10-13,Finance,Employee-3555,4298
AST-10117,Storage Device,EMC,Storage Device-Model-604,Cloud AWS,Inactive,2024-04-18,2029-12-17,HR,Employee-1726,1064
AST-10118,Storage Device,HPE,Storage Device-Model-118,Data Center,Under Maintenance,2026-01-09,2029-10-26,HR,Employee-2659,3413
AST-10119,Storage Device,NetApp,Storage Device-Model-889,Cloud AWS,Inactive,2022-05-01,2027-12-29,Support,Employee-3381,1520
AST-10120,Storage Device,NetApp,Storage Device-Model-715,Branch Office 2,Under Maintenance,2026-03-01,2028-01-20,IT,Employee-4259,4398
AST-10121,Storage Device,Dell,Storage Device-Model-559,Branch Office 2,Active,2023-08-24,2029-06-29,Operations,Employee-3332,1604
AST-10122,Storage Device,NetApp,Storage Device-Model-307,On-Prem,Under Maintenance,2024-07-23,2028-09-26,Operations,Employee-2548,711
AST-10123,Storage Device,Dell,Storage Device-Model-278,Cloud AWS,Active,2022-08-27,2028-05-29,Operations,Employee-2005,1601
AST-10124,Storage Device,EMC,Storage Device-Model-751,On-Prem,Active,2021-10-30,2027-05-09,HR,Employee-1500,1098
AST-10125,Storage Device,Dell,Storage Device-Model-291,Cloud,Under Maintenance,2021-08-26,2030-02-11,Finance,Employee-3118,4934
AST-10126,Storage Device,Dell,Storage Device-Model-672,Branch Office 1,Inactive,2025-07-27,2030-02-03,Support,Employee-1264,4878
AST-10127,Storage Device,NetApp,Storage Device-Model-180,Data Center,Inactive,2023-07-29,2028-09-16,Marketing,Employee-1497,2116
AST-10128,Storage Device,EMC,Storage Device-Model-510,Cloud,Under Maintenance,2022-05-07,2029-07-09,Finance,Employee-544,3891
AST-10129,Storage Device,EMC,Storage Device-Model-982,Branch Office 1,Under Maintenance,2023-11-11,2029-02-11,Operations,Employee-3123,2213
AST-10130,Storage Device,HPE,Storage Device-Model-996,On-Prem,Inactive,2023-12-30,2030-04-27,Finance,Employee-3534,1955
AST-10131,Storage Device,NetApp,Storage Device-Model-795,Branch Office 1,Decommissioned,2022-11-20,2029-01-17,Sales,Employee-134,431
AST-10132,Storage Device,NetApp,Storage Device-Model-726,Cloud,Decommissioned,2021-07-02,2030-02-09,HR,Employee-3125,2996
AST-10133,Storage Device,EMC,Storage Device-Model-833,Branch Office 1,Active,2025-10-25,2030-12-01,Operations,Employee-3377,294
AST-10134,Storage Device,EMC,Storage Device-Model-735,Branch Office 1,Inactive,2022-07-12,2029-06-07,Sales,Employee-3884,3478
AST-10135,Storage Device,NetApp,Storage Device-Model-817,Data Center,Inactive,2024-09-26,2030-02-26,Support,Employee-550,3643
AST-10136,Storage Device,NetApp,Storage Device-Model-447,Branch Office 2,Decommissioned,2021-11-28,2028-12-12,Marketing,Employee-3801,1510
AST-10137,Storage Device,NetApp,Storage Device-Model-897,Branch Office 2,Decommissioned,2024-07-03,2031-01-19,IT,Employee-4547,1828
AST-10138,Storage Device,EMC,Storage Device-Model-684,Branch Office 2,Under Maintenance,2023-02-02,2029-01-17,Operations,Employee-574,795
AST-10139,Storage Device,Dell,Storage Device-Model-737,Cloud AWS,Inactive,2026-02-14,2028-06-06,HR,Employee-2689,3680
AST-10140,Storage Device,HPE,Storage Device-Model-992,Branch Office 2,Active,2022-08-10,2030-02-06,Sales,Employee-2527,4769
AST-10141,Storage Device,HPE,Storage Device-Model-690,Data Center,Inactive,2025-07-31,2029-12-03,Finance,Employee-1863,763
AST-10142,Storage Device,EMC,Storage Device-Model-839,Cloud AWS,Active,2023-05-21,2028-10-02,IT,Employee-546,865
AST-10143,Storage Device,NetApp,Storage Device-Model-565,Branch Office 1,Decommissioned,2026-01-31,2028-07-20,Marketing,Employee-3136,658
AST-10144,Storage Device,Dell,Storage Device-Model-242,Cloud,Under Maintenance,2025-06-16,2030-06-05,Marketing,Employee-3680,3006
AST-10145,Storage Device,HPE,Storage Device-Model-339,Branch Office 2,Inactive,2024-08-25,2031-01-29,Marketing,Employee-1151,4027
AST-10146,Storage Device,NetApp,Storage Device-Model-156,Cloud AWS,Active,2024-07-14,2029-08-25,IT,Employee-1006,2402
AST-10147,Storage Device,Dell,Storage Device-Model-719,Branch Office 1,Decommissioned,2022-01-23,2030-09-25,Finance,Employee-1182,1491
AST-10148,Storage Device,Dell,Storage Device-Model-519,Branch Office 2,Active,2026-02-10,2028-08-31,Sales,Employee-1219,2956
AST-10149,Storage Device,Dell,Storage Device-Model-638,On-Prem,Under Maintenance,2022-03-03,2028-08-08,Marketing,Employee-1875,712
AST-10150,Storage Device,NetApp,Storage Device-Model-903,Cloud AWS,Inactive,2024-07-07,2027-08-21,HR,Employee-3973,4362
AST-10151,Storage Device,Dell,Storage Device-Model-725,Branch Office 1,Under Maintenance,2021-07-10,2029-02-09,Operations,Employee-1369,992
AST-10152,Storage Device,NetApp,Storage Device-Model-341,On-Prem,Inactive,2024-04-15,2028-08-10,Support,Employee-4968,3019
AST-10153,Storage Device,NetApp,Storage Device-Model-529,Data Center,Active,2024-06-05,2028-07-06,Operations,Employee-172,2087
AST-10154,Storage Device,NetApp,Storage Device-Model-739,Branch Office 2,Inactive,2022-09-19,2028-08-02,Finance,Employee-3636,4326
AST-10155,Storage Device,HPE,Storage Device-Model-887,On-Prem,Active,2022-12-27,2030-11-20,Sales,Employee-3262,494
AST-10156,Storage Device,NetApp,Storage Device-Model-610,Cloud,Active,2023-03-24,2030-12-25,Operations,Employee-3838,432
AST-10157,Storage Device,Dell,Storage Device-Model-175,Cloud,Inactive,2023-06-12,2030-08-15,HR,Employee-316,3649
AST-10158,Storage Device,NetApp,Storage Device-Model-675,Data Center,Decommissioned,2021-08-31,2030-06-25,Support,Employee-172,4976
AST-10159,Storage Device,HPE,Storage Device-Model-994,Data Center,Active,2026-01-18,2029-05-23,Marketing,Employee-3700,4103
AST-10160,Storage Device,EMC,Storage Device-Model-207,On-Prem,Decommissioned,2024-04-05,2027-08-22,Marketing,Employee-299,3495
AST-10161,Storage Device,Dell,Storage Device-Model-980,Branch Office 1,Decommissioned,2024-11-22,2030-04-30,Finance,Employee-3285,1875
AST-10162,Storage Device,EMC,Storage Device-Model-915,Branch Office 1,Under Maintenance,2024-01-11,2027-10-09,IT,Employee-2480,441
AST-10163,Storage Device,Dell,Storage Device-Model-308,Branch Office 2,Under Maintenance,2025-01-14,2027-03-07,HR,Employee-206,650
AST-10164,Storage Device,Dell,Storage Device-Model-229,Branch Office 1,Inactive,2025-08-29,2030-11-16,Marketing,Employee-166,667
AST-10165,Storage Device,HPE,Storage Device-Model-764,On-Prem,Decommissioned,2024-01-29,2030-11-15,Finance,Employee-338,2787
AST-10166,Storage Device,HPE,Storage Device-Model-445,Cloud,Active,2023-05-03,2030-06-15,IT,Employee-833,3381
AST-10167,Storage Device,EMC,Storage Device-Model-987,Data Center,Decommissioned,2025-10-31,2027-12-17,Marketing,Employee-2416,3826
AST-10168,Storage Device,NetApp,Storage Device-Model-140,Branch Office 1,Active,2025-09-07,2028-10-11,Marketing,Employee-78,989
AST-10169,Storage Device,HPE,Storage Device-Model-276,On-Prem,Under Maintenance,2025-07-30,2029-03-14,Support,Employee-4915,1831
AST-10170,Storage Device,Dell,Storage Device-Model-683,Data Center,Active,2024-02-26,2028-01-03,Finance,Employee-854,4757
AST-10171,Storage Device,EMC,Storage Device-Model-576,Data Center,Inactive,2024-10-23,2029-04-10,Support,Employee-4147,2182
AST-10172,Storage Device,Dell,Storage Device-Model-380,Branch Office 2,Inactive,2022-06-05,2029-06-23,Support,Employee-59,2878
AST-10173,Storage Device,EMC,Storage Device-Model-847,Branch Office 2,Active,2025-12-29,2028-03-14,Support,Employee-2379,4410
AST-10174,Storage Device,EMC,Storage Device-Model-932,Cloud,Inactive,2022-01-29,2029-12-19,Operations,Employee-3596,2685
AST-10175,Storage Device,HPE,Storage Device-Model-551,Cloud AWS,Under Maintenance,2023-08-12,2030-10-10,HR,Employee-166,4615
AST-10176,Storage Device,NetApp,Storage Device-Model-563,Data Center,Active,2021-06-27,2029-04-08,Support,Employee-3892,1286
AST-10177,Storage Device,NetApp,Storage Device-Model-233,Cloud,Active,2024-03-24,2030-07-03,Finance,Employee-361,1421
AST-10178,Storage Device,EMC,Storage Device-Model-352,Branch Office 2,Under Maintenance,2021-08-18,2029-09-22,Support,Employee-280,3121
AST-10179,Storage Device,NetApp,Storage Device-Model-875,Cloud,Inactive,2024-01-29,2027-04-10,Finance,Employee-4697,2475
AST-10180,Storage Device,EMC,Storage Device-Model-978,Branch Office 1,Decommissioned,2024-09-25,2028-06-01,Sales,Employee-179,2658
AST-10181,Storage Device,Dell,Storage Device-Model-389,Cloud,Inactive,2023-02-21,2028-11-26,IT,Employee-3906,1634
AST-10182,Storage Device,Dell,Storage Device-Model-246,Data Center,Under Maintenance,2022-12-12,2030-02-12,Operations,Employee-4344,4786
AST-10183,Storage Device,Dell,Storage Device-Model-433,Branch Office 1,Under Maintenance,2023-02-08,2030-11-10,IT,Employee-4505,4803
AST-10184,Storage Device,NetApp,Storage Device-Model-966,Cloud AWS,Inactive,2023-04-28,2027-04-22,Finance,Employee-4887,4553
AST-10185,Storage Device,Dell,Storage Device-Model-961,Cloud,Active,2022-11-05,2028-09-23,HR,Employee-3279,1791
AST-10186,Storage Device,HPE,Storage Device-Model-935,Cloud AWS,Under Maintenance,2023-05-15,2028-08-26,Support,Employee-4801,2039
AST-10187,Storage Device,EMC,Storage Device-Model-154,Data Center,Decommissioned,2024-04-04,2027-05-16,IT,Employee-1026,944
AST-10188,Storage Device,HPE,Storage Device-Model-403,Cloud AWS,Decommissioned,2024-07-19,2028-08-31,Finance,Employee-2833,775
AST-10189,Storage Device,EMC,Storage Device-Model-889,Cloud AWS,Decommissioned,2023-03-13,2029-01-03,Operations,Employee-2433,4402
AST-10190,Storage Device,EMC,Storage Device-Model-669,Branch Office 1,Inactive,2023-10-25,2027-03-08,Finance,Employee-1301,2443
AST-10191,Storage Device,EMC,Storage Device-Model-637,Cloud,Active,2023-03-30,2028-10-05,Support,Employee-2958,869
AST-10192,Storage Device,Dell,Storage Device-Model-807,Data Center,Inactive,2024-06-22,2029-05-20,IT,Employee-437,787
AST-10193,Storage Device,EMC,Storage Device-Model-278,Cloud AWS,Active,2025-11-14,2030-06-06,Finance,Employee-2271,405
AST-10194,Storage Device,Dell,Storage Device-Model-658,Branch Office 2,Under Maintenance,2021-09-20,2030-01-11,HR,Employee-965,1735
AST-10195,Storage Device,NetApp,Storage Device-Model-316,Cloud AWS,Under Maintenance,2025-07-10,2027-04-18,Finance,Employee-1916,4897
AST-10196,Storage Device,HPE,Storage Device-Model-503,Branch Office 2,Inactive,2025-05-15,2029-05-22,Finance,Employee-1251,3800
AST-10197,Storage Device,EMC,Storage Device-Model-168,Cloud,Active,2025-07-17,2030-07-08,Marketing,Employee-3802,638
AST-10198,Storage Device,HPE,Storage Device-Model-711,Data Center,Decommissioned,2023-05-10,2029-01-23,HR,Employee-4745,1436
AST-10199,Storage Device,HPE,Storage Device-Model-845,Branch Office 1,Inactive,2021-05-28,2030-01-03,IT,Employee-2298,4210
AST-10200,Storage Device,HPE,Storage Device-Model-674,On-Prem,Under Maintenance,2022-07-17,2031-01-21,Finance,Employee-1874,2732
AST-10201,Storage Device,Dell,Storage Device-Model-653,On-Prem,Inactive,2023-05-06,2028-06-29,HR,Employee-4289,584
AST-10202,Storage Device,NetApp,Storage Device-Model-418,Branch Office 2,Decommissioned,2022-09-12,2028-07-30,IT,Employee-1634,3871
AST-10203,Storage Device,EMC,Storage Device-Model-234,Branch Office 1,Inactive,2023-07-05,2027-10-29,IT,Employee-2715,4983
AST-10204,Storage Device,EMC,Storage Device-Model-404,Data Center,Active,2023-11-20,2030-09-28,Finance,Employee-61,3391
AST-10205,Storage Device,Dell,Storage Device-Model-872,Branch Office 1,Active,2021-07-05,2031-01-23,Marketing,Employee-3226,1510
AST-10206,Storage Device,Dell,Storage Device-Model-872,On-Prem,Under Maintenance,2025-11-18,2030-08-24,IT,Employee-3538,3471
AST-10207,Storage Device,EMC,Storage Device-Model-745,Cloud,Inactive,2023-01-13,2028-07-22,Operations,Employee-3541,1006
AST-10208,Storage Device,EMC,Storage Device-Model-770,Branch Office 1,Under Maintenance,2025-05-20,2027-12-28,IT,Employee-4571,392
AST-10209,Storage Device,Dell,Storage Device-Model-419,Branch Office 1,Decommissioned,2022-10-05,2027-12-08,Finance,Employee-2179,2018
AST-10210,Storage Device,HPE,Storage Device-Model-772,On-Prem,Under Maintenance,2023-10-01,2028-12-02,Support,Employee-1036,4936
AST-10211,Storage Device,NetApp,Storage Device-Model-437,On-Prem,Active,2021-08-26,2031-02-25,HR,Employee-2375,4179
AST-10212,Storage Device,Dell,Storage Device-Model-803,On-Prem,Inactive,2025-07-09,2027-11-20,Support,Employee-442,1914
AST-10213,Storage Device,Dell,Storage Device-Model-201,Branch Office 1,Active,2024-06-13,2030-08-25,Sales,Employee-846,3768
AST-10214,Storage Device,EMC,Storage Device-Model-308,On-Prem,Under Maintenance,2023-03-15,2030-12-18,HR,Employee-1447,205
AST-10215,Storage Device,HPE,Storage Device-Model-506,Branch Office 2,Decommissioned,2022-08-01,2030-05-30,Sales,Employee-115,4290
AST-10216,Storage Device,HPE,Storage Device-Model-528,Cloud,Inactive,2021-05-08,2030-07-05,Operations,Employee-4602,350
AST-10217,Storage Device,EMC,Storage Device-Model-508,Data Center,Inactive,2025-12-22,2029-04-20,Finance,Employee-2879,735
AST-10218,Storage Device,Dell,Storage Device-Model-504,Data Center,Decommissioned,2024-09-15,2030-06-27,Marketing,Employee-1833,1524
AST-10219,Storage Device,Dell,Storage Device-Model-195,Data Center,Active,2025-01-04,2030-05-18,Finance,Employee-1404,785
AST-10220,Storage Device,EMC,Storage Device-Model-209,On-Prem,Decommissioned,2026-01-11,2027-04-25,Marketing,Employee-940,2567
AST-10221,Storage Device,HPE,Storage Device-Model-848,Cloud,Inactive,2022-05-13,2029-05-25,IT,Employee-4999,3645
AST-10222,Storage Device,EMC,Storage Device-Model-314,Cloud AWS,Decommissioned,2024-11-26,2028-12-18,Sales,Employee-4510,2956
AST-10223,Storage Device,NetApp,Storage Device-Model-804,On-Prem,Inactive,2023-03-10,2030-08-08,HR,Employee-2182,4009
AST-10224,Storage Device,EMC,Storage Device-Model-529,Data Center,Inactive,2023-04-23,2029-02-23,Marketing,Employee-3914,4859
